label,phase,cycle,sample_idx,timestamp,adc_tgs822,adc_mq135,adc_mq9,adc_tgs2611,adc_tgs2620,adc_tgs2600,adc_tgs2602,adc_mq8,adc_tgs813,adc_tgs816,source_file
dark,collecting,1,1,2229,14706,2983,2969,10102,12999,2992,9214,14269,15669,11707,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,2,3229,14736,2985,2970,10102,12983,2992,9152,14267,15624,11733,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,3,4230,14675,2985,2967,10100,12962,2992,9088,14226,15553,11732,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,4,5229,14551,2985,2971,10099,12942,2987,9033,14165,15473,11692,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,5,6230,14414,2982,2966,10098,12917,2988,8989,14098,15390,11668,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,6,7229,14342,2981,2967,10099,12896,2992,8981,14064,15326,11658,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,7,8229,14260,2981,2969,10102,12874,2990,8968,14027,15276,11618,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,8,9229,14124,2983,2968,10102,12847,2990,8931,13978,15217,11549,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,9,10229,14001,2983,2968,10103,12816,2990,8899,13933,15152,11553,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,10,11230,14133,2986,2968,10106,12803,2989,8957,13969,15135,11806,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,11,12229,14832,2984,2968,10121,12847,2992,9231,14237,15284,12284,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,12,13230,15624,2983,2968,10143,12931,2989,9521,14613,15558,12636,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,13,14229,15997,2982,2971,10159,12976,2990,9590,14835,15749,12661,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,14,15229,16073,2985,2967,10161,12968,2990,9513,14886,15774,12623,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,15,16229,16002,2986,2970,10156,12931,2990,9383,14822,15693,12561,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,16,17229,15843,2982,2967,10149,12880,2992,9251,14701,15561,12459,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,17,18229,15628,2983,2970,10140,12823,2990,9130,14559,15410,12327,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,18,19229,15373,2986,2967,10134,12765,2987,9022,14412,15259,12181,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,19,20230,15091,2983,2964,10128,12708,2990,8930,14268,15114,12037,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,20,21229,14791,2981,2970,10124,12654,2989,8854,14134,14981,11894,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,21,22230,14480,2984,2971,10121,12603,2989,8789,14014,14862,11770,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,22,23229,14291,2983,2971,10120,12567,2989,8780,13955,14778,11800,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,23,24229,14198,2981,2968,10122,12551,2987,8818,13940,14755,11751,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,24,25229,14050,2980,2969,10124,12538,2986,8811,13910,14729,11693,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,25,26229,13854,2980,2968,10125,12532,2989,8795,13874,14695,11666,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,26,27230,13655,2983,2971,10126,12533,2989,8790,13836,14661,11641,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,27,28229,13477,2980,2966,10128,12534,2987,8791,13793,14629,11603,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,28,29230,13406,2983,2970,10130,12538,2987,8817,13786,14608,11655,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,29,30229,13575,2980,2966,10135,12556,2990,8907,13840,14636,11829,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,30,31229,14042,2986,2969,10144,12599,2989,9075,13998,14745,12071,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,31,32229,14604,2983,2970,10155,12655,2990,9239,14210,14903,12362,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,32,33229,15201,2981,2969,10168,12714,2989,9408,14468,15094,12634,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,33,34229,15646,2985,2966,10179,12757,2989,9514,14692,15261,12819,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,34,35229,15927,2982,2969,10186,12777,2990,9547,14844,15363,12930,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,35,36230,16088,2985,2970,10189,12775,2989,9535,14922,15400,13002,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,36,37229,16175,2988,2968,10189,12758,2992,9503,14956,15389,13045,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,37,38230,16217,2986,2969,10188,12734,2990,9468,14961,15350,13060,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,38,39229,16225,2986,2969,10186,12703,2989,9431,14947,15298,13060,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,39,40229,16209,2986,2969,10184,12671,2992,9392,14921,15238,13040,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,40,41229,16183,2986,2969,10182,12641,2990,9358,14893,15176,13023,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,41,42229,16155,2988,2966,10181,12609,2989,9331,14869,15121,13011,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,42,43230,16125,2985,2969,10180,12584,2989,9308,14847,15070,12996,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,43,44229,16095,2982,2969,10180,12557,2990,9288,14830,15024,12984,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,44,45230,16063,2983,2966,10179,12533,2992,9270,14812,14981,12966,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,45,46229,16032,2983,2967,10179,12508,2989,9252,14797,14941,12954,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,46,47229,16002,2981,2969,10178,12483,2990,9237,14781,14902,12940,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,47,48229,15975,2984,2969,10178,12462,2992,9223,14769,14865,12934,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,48,49229,15953,2982,2969,10178,12440,2989,9212,14757,14832,12925,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,49,50229,15932,2981,2971,10178,12421,2989,9202,14750,14801,12919,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,50,51229,15919,2985,2968,10178,12404,2990,9196,14745,14774,12923,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,51,52230,15914,2985,2968,10179,12389,2990,9194,14747,14752,12930,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,52,53229,15917,2982,2970,10179,12374,2990,9194,14752,14734,12933,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,53,54230,15917,2983,2970,10179,12359,2992,9191,14754,14715,12937,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,54,55229,15918,2983,2966,10180,12345,2989,9186,14756,14697,12942,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,55,56229,15916,2986,2967,10180,12331,2989,9182,14758,14678,12945,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,56,57229,15916,2980,2969,10181,12319,2990,9179,14756,14659,12950,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,57,58229,15916,2986,2968,10181,12305,2990,9175,14757,14641,12953,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,58,59230,15914,2984,2969,10182,12292,2992,9171,14757,14623,12955,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,59,60229,15911,2980,2968,10182,12279,2990,9166,14757,14604,12954,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,60,61230,15907,2983,2970,10183,12266,2987,9161,14755,14584,12951,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,61,62229,15898,2986,2966,10183,12255,2990,9154,14751,14563,12947,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,62,63229,15888,2983,2970,10183,12241,2987,9148,14745,14541,12945,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,63,64229,15878,2984,2969,10183,12228,2989,9142,14740,14518,12944,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,64,65229,15873,2982,2967,10183,12217,2990,9139,14736,14498,12948,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,65,66229,15871,2984,2968,10184,12206,2990,9137,14735,14479,12947,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,66,67229,15867,2980,2967,10185,12195,2989,9134,14733,14463,12942,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,67,68230,15862,2983,2964,10185,12182,2990,9131,14731,14444,12945,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,68,69229,15858,2985,2968,10185,12172,2989,9127,14729,14426,12944,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,69,70230,15853,2981,2968,10186,12161,2987,9123,14725,14407,12942,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,70,71229,15848,2985,2970,10186,12149,2992,9120,14725,14389,12943,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,71,72229,15843,2983,2969,10186,12138,2990,9116,14722,14372,12945,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,72,73229,15840,2983,2970,10187,12128,2990,9114,14719,14354,12948,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,73,74229,15841,2983,2968,10187,12118,2985,9114,14720,14338,12950,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,74,75230,15842,2982,2969,10188,12109,2989,9114,14721,14323,12951,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,75,76229,15841,2981,2969,10188,12099,2985,9112,14719,14307,12947,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,76,77230,15838,2983,2969,10188,12088,2990,9108,14717,14291,12946,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,77,78229,15833,2984,2967,10188,12078,2987,9105,14717,14273,12945,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,78,79229,15831,2981,2968,10188,12067,2989,9103,14713,14255,12953,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,79,80229,15830,2983,2969,10189,12057,2989,9102,14713,14239,12951,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,80,81229,15825,2983,2966,10188,12046,2989,9099,14709,14222,12943,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,81,82229,15814,2984,2966,10188,12034,2990,9092,14702,14203,12935,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,82,83229,15800,2983,2966,10189,12022,2992,9085,14693,14181,12929,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,83,84230,15787,2983,2967,10189,12012,2991,9080,14684,14159,12923,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,84,85229,15775,2982,2969,10189,12002,2992,9076,14676,14137,12913,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,85,86230,15761,2984,2969,10188,11992,2990,9071,14667,14115,12901,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,86,87229,15746,2983,2967,10189,11981,2990,9064,14656,14093,12892,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,87,88229,15735,2981,2967,10188,11969,2990,9061,14649,14071,12892,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,88,89229,15735,2983,2968,10189,11960,2990,9063,14649,14053,12898,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,89,90229,15746,2984,2969,10189,11953,2990,9068,14655,14042,12910,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,90,91230,15759,2983,2969,10189,11945,2990,9072,14664,14034,12915,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,91,92229,15765,2983,2966,10190,11936,2992,9073,14666,14026,12916,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,92,93230,15766,2983,2964,10190,11928,2990,9069,14665,14013,12912,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,93,94229,15761,2981,2966,10190,11918,2989,9065,14663,13997,12906,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,94,95229,15755,2983,2966,10190,11907,2989,9060,14656,13978,12904,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,95,96229,15747,2985,2967,10190,11896,2989,9055,14651,13958,12896,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,96,97229,15740,2986,2967,10189,11885,2983,9050,14645,13938,12892,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,97,98229,15733,2981,2970,10189,11875,2989,9047,14643,13920,12892,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,98,99229,15730,2981,2968,10189,11866,2989,9045,14639,13902,12892,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,99,100230,15728,2986,2969,10189,11857,2988,9043,14637,13886,12887,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,100,101229,15717,2982,2967,10189,11847,2990,9038,14629,13868,12875,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,101,102230,15701,2984,2967,10188,11836,2987,9029,14619,13846,12864,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,102,103229,15684,2983,2970,10188,11824,2989,9022,14609,13823,12853,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,103,104229,15665,2983,2971,10187,11810,2987,9015,14596,13798,12842,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,104,105229,15644,2981,2968,10187,11798,2989,9008,14584,13773,12827,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,105,106229,15621,2986,2967,10187,11787,2989,9002,14570,13748,12813,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,106,107230,15604,2980,2967,10186,11777,2990,8996,14560,13724,12808,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,107,108229,15594,2983,2968,10186,11767,2988,8995,14554,13704,12806,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,108,109230,15591,2984,2966,10186,11757,2988,8997,14553,13688,12802,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,109,110229,15587,2981,2970,10186,11748,2990,8995,14550,13675,12799,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,110,111229,15581,2983,2971,10186,11738,2989,8993,14547,13660,12793,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,111,112229,15572,2981,2968,10186,11729,2989,8989,14541,13643,12788,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,112,113229,15562,2982,2966,10185,11719,2989,8985,14534,13626,12783,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,113,114229,15555,2984,2969,10185,11709,2989,8982,14528,13608,12776,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,114,115229,15548,2982,2968,10185,11700,2987,8979,14525,13590,12771,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,115,116230,15540,2984,2965,10184,11691,2989,8976,14518,13572,12765,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,116,117229,15534,2980,2970,10183,11683,2989,8974,14513,13555,12765,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,117,118230,15533,2982,2966,10183,11675,2989,8974,14512,13539,12763,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,118,119229,15533,2984,2969,10183,11668,2990,8975,14512,13526,12767,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,119,120229,15536,2983,2970,10183,11661,2987,8976,14514,13514,12769,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,120,121229,15536,2983,2967,10182,11656,2989,8975,14513,13504,12769,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,121,122229,15539,2983,2966,10181,11650,2987,8976,14513,13493,12771,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,122,123230,15541,2980,2965,10181,11642,2989,8977,14513,13482,12773,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,123,124229,15540,2984,2966,10181,11635,2989,8977,14512,13470,12770,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,124,125230,15538,2981,2966,10180,11628,2987,8975,14510,13457,12768,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,125,126229,15533,2984,2967,10179,11621,2989,8973,14506,13444,12766,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,126,127229,15529,2982,2969,10179,11613,2986,8970,14503,13429,12761,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,127,128229,15520,2986,2967,10179,11606,2983,8967,14495,13412,12753,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,128,129229,15510,2986,2967,10178,11598,2989,8963,14490,13395,12748,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,129,130229,15498,2983,2966,10177,11588,2983,8959,14481,13377,12740,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,130,131229,15488,2981,2966,10176,11580,2984,8957,14475,13358,12736,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,131,132230,15476,2983,2965,10175,11571,2982,8954,14468,13340,12730,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,132,133229,15465,2981,2967,10175,11563,2986,8951,14462,13323,12725,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,133,134230,15459,2981,2965,10174,11557,2987,8950,14456,13306,12723,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,134,135229,15453,2980,2968,10173,11549,2982,8950,14453,13292,12719,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,135,136229,15446,2983,2967,10173,11543,2985,8949,14447,13277,12714,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
dark,collecting,1,136,137229,15433,2985,2965,10172,11536,2986,8946,14440,13261,12705,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\dark_20260810_163245.csv
