label,phase,cycle,sample_idx,timestamp,adc_tgs822,adc_mq135,adc_mq9,adc_tgs2611,adc_tgs2620,adc_tgs2600,adc_tgs2602,adc_mq8,adc_tgs813,adc_tgs816,source_file
light,collecting,2,105,347201,1889,2981,2987,2006,2002,2979,1866,2001,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,106,348201,1889,2978,2984,2007,2003,2981,1866,2001,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,107,349201,1889,2981,2986,2006,2003,2979,1867,2001,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,108,350201,1890,2978,2984,2006,2003,2980,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,109,351201,1889,2979,2989,2006,2004,2979,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,110,352201,1889,2981,2984,2006,2004,2981,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,111,353202,1889,2978,2986,2006,2004,2979,1868,2000,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,112,354201,1890,2978,2984,2005,2005,2979,1868,1999,2016,2016,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,113,355202,1890,2981,2986,2005,2005,2979,1868,2000,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,114,356201,1891,2983,2984,2005,2005,2979,1868,1999,2015,2016,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,115,357201,1891,2979,2987,2005,2005,2981,1869,2000,2016,2016,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,116,358201,1891,2981,2987,2005,2005,2976,1868,1999,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,117,359201,1891,2982,2987,2004,2005,2977,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,118,360202,1891,2979,2987,2005,2005,2979,1869,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,119,361201,1891,2983,2987,2005,2004,2977,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,120,362202,1891,2981,2987,2005,2004,2979,1869,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,121,363201,1892,2983,2987,2005,2004,2979,1868,2000,2015,2016,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,122,364201,1892,2981,2987,2004,2004,2976,1868,2000,2015,2016,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,123,365201,1891,2981,2987,2005,2003,2976,1867,2001,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,124,366201,1892,2981,2989,2005,2004,2976,1868,2001,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,125,367201,1891,2979,2989,2005,2003,2977,1866,2002,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,126,368201,1891,2978,2989,2005,2003,2979,1867,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,127,369202,1891,2979,2990,2005,2003,2977,1867,2001,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,128,370201,1891,2978,2989,2006,2003,2979,1866,2002,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,129,371202,1891,2978,2990,2006,2002,2979,1866,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,130,372201,1890,2981,2990,2006,2002,2978,1866,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,131,373201,1890,2979,2986,2006,2002,2977,1866,2002,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,132,374201,1890,2981,2990,2007,2002,2979,1866,2002,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,133,375201,1890,2981,2989,2007,2002,2978,1866,2002,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,134,376202,1890,2981,2990,2007,2002,2977,1866,2002,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,135,377201,1889,2983,2987,2007,2002,2979,1866,2002,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,136,378202,1890,2983,2987,2007,2002,2980,1866,2002,2014,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,137,379201,1890,2978,2987,2007,2002,2979,1866,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,138,380201,1890,2981,2989,2007,2002,2977,1866,2001,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,139,381201,1889,2983,2987,2007,2002,2979,1867,2000,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,140,382201,1889,2983,2984,2007,2003,2976,1867,2001,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,141,383201,1890,2978,2987,2006,2003,2980,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,142,384201,1889,2978,2984,2006,2003,2979,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,143,385202,1889,2984,2986,2006,2003,2979,1868,2001,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,144,386201,1890,2979,2984,2006,2004,2977,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,145,387202,1889,2979,2984,2006,2004,2979,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,146,388201,1890,2979,2984,2005,2005,2979,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,147,389201,1890,2981,2984,2006,2005,2981,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,148,390201,1891,2983,2984,2005,2005,2979,1868,2000,2016,2016,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,149,391201,1891,2986,2989,2005,2005,2977,1869,2000,2016,2016,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,150,392202,1891,2983,2984,2005,2005,2977,1869,2000,2016,2016,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,151,393201,1891,2983,2987,2005,2005,2981,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,152,394202,1891,2984,2986,2005,2005,2979,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,153,395201,1891,2984,2987,2005,2005,2976,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,154,396201,1891,2983,2987,2005,2005,2979,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,155,397201,1892,2981,2989,2005,2005,2977,1868,2000,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,156,398201,1892,2981,2989,2005,2004,2977,1868,2001,2015,2016,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,157,399201,1892,2981,2990,2005,2004,2977,1868,2001,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,158,400201,1892,2978,2990,2005,2003,2979,1868,2001,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,159,401202,1891,2981,2987,2005,2003,2979,1867,2001,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,160,402201,1891,2979,2984,2005,2002,2977,1867,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,161,403202,1892,2981,2990,2005,2003,2977,1866,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,162,404201,1891,2981,2989,2006,2002,2977,1866,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,163,405201,1891,2983,2990,2007,2002,2982,1866,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,164,406201,1890,2983,2989,2007,2002,2980,1867,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,165,407201,1891,2981,2989,2007,2002,2978,1866,2002,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,166,408202,1890,2981,2987,2007,2002,2977,1866,2002,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,167,409201,1890,2983,2986,2007,2002,2979,1866,2002,2014,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,168,410202,1890,2981,2989,2007,2002,2979,1866,2002,2014,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,169,411201,1890,2981,2987,2007,2003,2980,1866,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,170,412201,1890,2978,2989,2007,2003,2979,1866,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,171,413201,1890,2978,2986,2007,2003,2979,1866,2001,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,172,414201,1890,2978,2989,2007,2003,2981,1867,2001,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,173,415201,1890,2983,2987,2006,2003,2979,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,174,416201,1890,2981,2986,2007,2004,2980,1868,2001,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,175,417202,1890,2979,2987,2006,2004,2979,1868,2001,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,176,418201,1891,2981,2987,2005,2005,2979,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,177,419202,1891,2979,2987,2006,2005,2977,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,178,420201,1891,2979,2984,2005,2005,2979,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,179,421201,1891,2985,2987,2006,2005,2979,1868,2000,2016,2016,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,180,422201,1892,2979,2987,2005,2005,2977,1869,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,2,181,423201,1891,2984,2987,2005,2005,2979,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,1,424205,1892,2983,2987,2004,2005,2977,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,2,425201,1892,2984,2987,2004,2004,2979,1868,2000,2015,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,3,426202,1892,2981,2987,2005,2004,2980,1868,2001,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,4,427201,1892,2981,2989,2005,2004,2977,1868,2002,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,5,428201,1892,2981,2987,2005,2003,2977,1867,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,6,429201,1891,2983,2990,2006,2003,2977,1867,2002,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,7,430201,1891,2981,2990,2006,2003,2979,1867,2003,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,8,431201,1891,2981,2987,2007,2002,2982,1866,2003,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,9,432201,1891,2981,2990,2007,2002,2980,1866,2003,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,10,433202,1890,2983,2989,2007,2002,2979,1866,2003,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,11,434201,1890,2981,2986,2007,2003,2980,1866,2002,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,12,435202,1889,2978,2987,2007,2003,2979,1866,2003,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,13,436201,1890,2978,2987,2007,2003,2979,1868,2001,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,14,437201,1890,2979,2989,2007,2004,2981,1868,2001,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,15,438201,1890,2979,2984,2006,2005,2980,1869,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,16,439201,1891,2981,2987,2006,2005,2977,1868,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,17,440202,1891,2984,2984,2005,2006,2979,1869,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,18,441201,1892,2982,2990,2005,2006,2980,1868,2001,2017,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,19,442202,1892,2983,2990,2005,2005,2976,1869,2001,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,20,443201,1892,2983,2990,2006,2004,2979,1867,2002,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,21,444201,1892,2981,2989,2006,2004,2977,1867,2002,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,22,445201,1891,2981,2989,2007,2003,2978,1867,2003,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,23,446201,1891,2981,2990,2008,2003,2981,1866,2003,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,24,447201,1890,2983,2989,2008,2003,2981,1866,2003,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,25,448201,1890,2984,2989,2008,2003,2981,1866,2003,2016,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,26,449202,1890,2979,2985,2008,2004,2978,1867,2003,2015,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,27,450201,1890,2983,2987,2007,2005,2979,1869,2002,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,28,451202,1890,2979,2987,2007,2006,2979,1869,2001,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,29,452201,1892,2978,2987,2006,2006,2979,1869,2000,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,30,453201,1892,2979,2989,2006,2005,2979,1869,2001,2017,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,31,454201,1892,2984,2990,2006,2004,2976,1868,2002,2016,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,32,455201,1892,2979,2992,2006,2004,2979,1868,2002,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,33,456202,1892,2978,2992,2006,2003,2977,1867,2003,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,34,457201,1891,2981,2989,2008,2003,2980,1867,2003,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,35,458202,1891,2981,2990,2008,2003,2980,1867,2003,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,36,459201,1891,2978,2990,2008,2003,2979,1868,2003,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,37,460201,1890,2981,2986,2007,2003,2980,1868,2002,2017,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,38,461201,1891,2981,2987,2007,2005,2981,1869,2001,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,39,462201,1891,2981,2989,2006,2006,2979,1870,2001,2017,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,40,463201,1892,2981,2989,2006,2006,2979,1869,2001,2017,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,41,464201,1892,2983,2989,2006,2005,2979,1869,2001,2017,2017,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,42,465202,1892,2983,2989,2006,2004,2977,1868,2002,2016,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,43,466201,1892,2981,2990,2006,2003,2979,1867,2003,2016,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,44,467202,1891,2982,2990,2008,2003,2977,1867,2004,2016,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,45,468201,1891,2981,2990,2008,2003,2978,1867,2004,2015,2020,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,46,469201,1891,2978,2989,2008,2004,2978,1868,2003,2016,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,47,470201,1891,2981,2986,2007,2005,2981,1869,2001,2017,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,48,471201,1892,2985,2987,2007,2006,2981,1870,2001,2017,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,49,472202,1892,2983,2989,2006,2006,2979,1870,2001,2017,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,50,473201,1892,2982,2990,2006,2005,2979,1869,2002,2017,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,51,474202,1893,2984,2990,2006,2004,2977,1869,2003,2016,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,52,475201,1892,2981,2992,2007,2004,2979,1868,2004,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,53,476201,1891,2981,2992,2008,2003,2980,1867,2003,2016,2020,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,54,477201,1891,2979,2989,2009,2003,2978,1867,2003,2016,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,55,478201,1891,2981,2989,2008,2004,2980,1868,2003,2016,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,56,479201,1891,2981,2989,2008,2005,2976,1869,2001,2017,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,57,480201,1892,2981,2990,2007,2006,2976,1870,2002,2017,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,58,481202,1892,2985,2989,2006,2006,2981,1870,2001,2018,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,59,482201,1893,2983,2989,2006,2005,2979,1870,2001,2017,2018,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,60,483202,1893,2984,2990,2006,2004,2976,1868,2003,2016,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,purging,2,61,484201,1892,2983,2991,2007,2003,2979,1868,2004,2016,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
light,collecting,3,1,485206,1891,2983,2992,2008,2003,2980,1867,2004,2015,2019,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\light_20260810_160508.csv
