label,phase,cycle,sample_idx,timestamp,adc_tgs822,adc_mq135,adc_mq9,adc_tgs2611,adc_tgs2620,adc_tgs2600,adc_tgs2602,adc_mq8,adc_tgs813,adc_tgs816,source_file
medium,collecting,1,16,17176,17830,2865,2844,12398,13499,2836,11774,18072,18730,16517,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,17,18177,17830,2862,2843,12397,13509,2836,11738,18092,18729,16539,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,18,19176,17836,2865,2844,12396,13524,2833,11740,18111,18724,16580,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,19,20176,17869,2863,2845,12396,13546,2836,11763,18158,18733,16622,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,20,21176,17894,2864,2845,12395,13560,2833,11764,18204,18749,16650,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,21,22176,17902,2862,2843,12395,13566,2838,11747,18235,18757,16668,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,22,23176,17904,2865,2845,12394,13570,2833,11733,18254,18757,16689,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,23,24176,17901,2861,2845,12393,13570,2836,11724,18271,18754,16700,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,24,25177,17889,2866,2842,12393,13567,2835,11702,18278,18746,16706,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,25,26176,17867,2861,2842,12392,13559,2835,11678,18276,18733,16703,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,26,27176,17831,2861,2844,12392,13542,2834,11637,18263,18714,16685,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,27,28176,17775,2863,2845,12391,13514,2835,11583,18233,18685,16658,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,28,29176,17703,2866,2845,12390,13477,2837,11521,18187,18646,16619,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,29,30176,17618,2863,2841,12390,13435,2834,11456,18131,18598,16576,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,30,31176,17522,2866,2844,12388,13388,2833,11393,18070,18544,16529,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,31,32177,17417,2861,2842,12388,13341,2835,11335,18007,18488,16480,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,32,33176,17308,2861,2844,12386,13292,2835,11279,17942,18430,16430,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,33,34177,17194,2859,2842,12386,13245,2833,11227,17878,18371,16380,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,34,35176,17077,2860,2843,12385,13198,2833,11175,17815,18314,16334,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,35,36176,16959,2858,2844,12385,13153,2834,11130,17754,18258,16287,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,36,37176,16841,2860,2842,12385,13110,2834,11088,17696,18204,16242,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,37,38176,16724,2859,2842,12384,13069,2832,11050,17641,18153,16200,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,38,39176,16608,2860,2842,12384,13030,2834,11014,17589,18104,16160,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,39,40176,16496,2860,2842,12384,12994,2835,10983,17538,18056,16120,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,40,41177,16385,2862,2841,12383,12958,2833,10954,17491,18012,16082,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,41,42176,16271,2858,2841,12383,12922,2833,10919,17444,17968,16040,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,42,43176,16149,2858,2842,12383,12885,2833,10884,17391,17921,15999,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,43,44176,16029,2858,2844,12383,12851,2830,10854,17341,17875,15962,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,44,45176,15922,2859,2845,12383,12823,2833,10834,17297,17833,15936,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,45,46176,15879,2857,2843,12383,12817,2830,10855,17279,17806,15945,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,46,47176,15913,2859,2843,12383,12832,2831,10903,17300,17806,15970,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,47,48177,16013,2857,2841,12384,12863,2831,10963,17349,17831,16015,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,48,49176,16154,2858,2841,12384,12901,2832,11025,17419,17877,16059,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,49,50177,16262,2861,2841,12385,12925,2833,11049,17479,17924,16081,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,50,51176,16334,2859,2842,12385,12940,2831,11057,17516,17955,16098,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,51,52176,16378,2860,2842,12385,12945,2831,11051,17538,17973,16101,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,52,53176,16379,2861,2842,12385,12937,2834,11028,17539,17975,16090,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,53,54176,16356,2857,2840,12385,12924,2832,11002,17522,17964,16076,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,54,55176,16303,2858,2841,12384,12898,2832,10957,17490,17944,16025,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,55,56176,16150,2857,2842,12383,12841,2833,10854,17404,17897,15937,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,56,57177,15910,2861,2840,12383,12765,2830,10739,17283,17819,15838,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,57,58176,15612,2857,2839,12382,12683,2831,10634,17148,17722,15736,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,58,59176,15275,2856,2841,12382,12602,2831,10544,17011,17617,15637,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,59,60176,14912,2857,2840,12381,12525,2831,10467,16881,17512,15541,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,60,61176,14530,2856,2841,12380,12454,2831,10405,16761,17413,15453,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,61,62176,14140,2854,2840,12380,12390,2830,10354,16653,17321,15372,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,62,63176,13753,2856,2843,12380,12333,2829,10314,16555,17237,15298,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,63,64177,13373,2853,2839,12380,12281,2828,10280,16467,17161,15230,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,64,65176,13011,2854,2840,12380,12236,2831,10253,16387,17093,15169,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,65,66177,12669,2853,2840,12380,12195,2831,10232,16314,17032,15112,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,66,67176,12352,2851,2841,12380,12158,2830,10213,16247,16977,15060,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,67,68176,12062,2851,2841,12380,12126,2829,10198,16185,16927,15011,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,68,69176,11799,2849,2841,12380,12097,2831,10184,16129,16882,14967,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,69,70176,11564,2851,2841,12380,12070,2832,10172,16076,16842,14925,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,70,71176,11356,2848,2841,12381,12046,2828,10163,16027,16806,14887,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,71,72176,11172,2854,2838,12381,12024,2830,10156,15981,16773,14850,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,72,73177,11010,2851,2842,12380,12005,2831,10147,15938,16743,14816,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,73,74176,10867,2850,2840,12381,11986,2830,10141,15897,16715,14781,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,74,75176,10741,2850,2841,12380,11968,2830,10134,15858,16689,14750,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,75,76176,10629,2850,2841,12380,11953,2828,10128,15821,16664,14720,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,76,77176,10530,2849,2840,12381,11938,2831,10124,15786,16642,14693,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,77,78176,10442,2853,2840,12381,11924,2829,10119,15752,16622,14666,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,78,79176,10364,2847,2838,12381,11911,2831,10115,15720,16603,14642,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,79,80177,10296,2846,2842,12381,11899,2832,10112,15689,16586,14617,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,80,81176,10234,2848,2841,12381,11888,2831,10108,15660,16570,14593,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,81,82177,10177,2847,2841,12381,11878,2830,10107,15631,16554,14572,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,82,83176,10126,2846,2838,12381,11868,2828,10104,15605,16540,14551,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,83,84176,10079,2848,2839,12381,11858,2829,10102,15579,16526,14530,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,84,85176,10036,2848,2837,12381,11849,2829,10098,15553,16513,14510,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,85,86176,9997,2846,2839,12381,11841,2829,10094,15528,16501,14490,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,86,87176,9962,2847,2840,12381,11832,2828,10093,15504,16489,14473,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,87,88176,9929,2847,2839,12381,11825,2829,10093,15481,16477,14455,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,88,89177,9900,2846,2841,12381,11817,2831,10091,15459,16466,14438,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,89,90176,9871,2847,2840,12381,11811,2829,10088,15437,16456,14422,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,90,91176,9846,2851,2841,12381,11804,2829,10088,15417,16446,14407,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,91,92176,9821,2847,2839,12381,11798,2831,10087,15396,16438,14391,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,92,93176,9799,2849,2840,12381,11793,2828,10085,15377,16428,14377,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,93,94176,9778,2849,2841,12381,11787,2828,10084,15358,16420,14363,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,94,95176,9759,2846,2841,12381,11781,2826,10082,15339,16412,14349,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,95,96177,9740,2846,2840,12381,11776,2828,10080,15321,16404,14335,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,96,97176,9722,2846,2839,12381,11771,2829,10079,15303,16396,14322,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,97,98177,9705,2850,2841,12381,11766,2828,10078,15288,16388,14310,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,98,99176,9689,2849,2838,12381,11762,2829,10077,15271,16381,14298,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,99,100176,9673,2845,2842,12381,11758,2828,10075,15255,16374,14286,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,100,101176,9658,2848,2840,12381,11754,2829,10074,15238,16368,14275,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,101,102176,9644,2848,2840,12381,11749,2829,10074,15223,16362,14264,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,102,103176,9631,2846,2838,12381,11746,2829,10072,15209,16355,14253,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,103,104176,9617,2846,2840,12381,11742,2827,10071,15193,16350,14243,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,104,105177,9606,2846,2838,12381,11738,2827,10071,15178,16343,14232,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,105,106176,9594,2846,2836,12381,11734,2828,10071,15163,16337,14223,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,106,107176,9583,2846,2837,12381,11731,2828,10069,15150,16331,14213,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,107,108176,9573,2849,2837,12381,11728,2831,10068,15138,16326,14204,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,108,109176,9562,2847,2839,12381,11724,2828,10067,15125,16320,14196,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,109,110176,9552,2848,2841,12381,11721,2828,10067,15112,16316,14187,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,110,111176,9543,2846,2838,12381,11718,2828,10067,15099,16311,14179,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,111,112177,9534,2849,2838,12381,11716,2829,10066,15086,16306,14171,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,112,113176,9525,2847,2837,12381,11713,2828,10065,15074,16300,14162,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,113,114177,9516,2845,2841,12381,11710,2826,10063,15063,16296,14155,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,114,115176,9507,2848,2839,12382,11707,2829,10060,15051,16291,14147,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,115,116176,9500,2846,2840,12382,11705,2828,10060,15039,16287,14141,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,116,117176,9492,2849,2842,12381,11702,2829,10060,15029,16282,14133,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,117,118176,9485,2844,2836,12381,11700,2827,10059,15018,16278,14126,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,118,119176,9478,2846,2837,12381,11698,2829,10059,15007,16275,14120,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,119,120176,9472,2848,2838,12381,11696,2827,10059,14997,16271,14115,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,120,121177,9468,2846,2836,12382,11695,2828,10060,14988,16267,14109,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,121,122176,9463,2848,2838,12382,11694,2829,10060,14979,16264,14104,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,122,123176,9459,2849,2837,12382,11693,2829,10060,14970,16262,14098,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,123,124176,9455,2845,2839,12381,11691,2828,10062,14960,16259,14093,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,124,125176,9452,2848,2837,12381,11690,2827,10062,14951,16256,14088,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,125,126176,9448,2845,2839,12382,11688,2829,10062,14941,16252,14081,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,126,127176,9443,2845,2840,12382,11686,2827,10061,14931,16249,14076,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,127,128177,9438,2844,2840,12382,11684,2827,10060,14922,16245,14070,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,128,129176,9433,2843,2837,12382,11682,2826,10060,14913,16242,14065,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,129,130177,9427,2843,2835,12382,11679,2828,10059,14903,16238,14059,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,130,131176,9421,2848,2837,12382,11677,2827,10058,14895,16234,14053,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,131,132176,9414,2849,2840,12382,11674,2828,10056,14886,16230,14048,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,132,133176,9408,2843,2838,12382,11672,2829,10055,14877,16226,14043,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,133,134176,9401,2844,2838,12382,11671,2829,10053,14868,16223,14038,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,134,135176,9395,2845,2837,12382,11668,2828,10053,14859,16219,14034,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
medium,collecting,1,135,136176,9390,2842,2836,12382,11667,2826,10051,14852,16216,14030,D:\ENOSE\smart-coffee-v2-hardware\smart-coffee-v2-hardware\scripts\..\data\medium_20260811_172251.csv
