	35.152711	80.980393	30.004176	29.714396	24.938610	56.039401	57.866106	47.326566
	35.152711	79.801421	30.135390	29.908298	24.796360	55.641572	58.510122	47.473862
	35.325796	80.190790	29.873948	29.778788	24.891041	55.054506	58.293982	47.770969
	35.854192	80.583764	30.400815	30.436215	25.275922	55.641572	59.389720	48.223030
	35.152711	81.380729	29.873948	29.650244	25.034208	55.839833	57.444004	47.180100
	35.152711	80.190790	29.873948	29.586330	24.891041	56.039401	57.654341	46.889627
	35.500392	81.784823	30.201369	29.908298	25.227265	56.240288	58.079315	47.326566
	35.152711	80.583764	30.069659	29.908298	25.034208	56.039401	58.293982	47.180100
	35.325796	80.583764	29.744693	29.843422	24.938610	55.444606	58.079315	47.770969
	35.152711	79.415608	29.809200	29.908298	24.843625	54.861348	58.727750	47.621994
	35.239066	79.415608	29.873948	29.908298	24.796360	55.054506	58.727750	47.621994
	35.412904	80.190790	30.334080	30.104397	25.130424	55.839833	58.727750	47.770969
	35.239066	80.583764	29.873948	29.778788	24.938610	54.861348	58.293982	47.770969
	35.152711	79.415608	29.938940	29.843422	24.796360	55.248922	58.727750	47.180100
	35.152711	80.583764	29.873948	29.778788	24.891041	55.839833	58.293982	46.889627
	34.981116	79.415608	29.938940	29.778788	24.843625	55.444606	58.293982	47.180100
	35.239066	80.980393	30.201369	29.908298	25.082238	55.641572	58.293982	47.621994
	35.066728	81.380729	29.809200	29.586330	25.034208	55.641572	57.444004	47.326566
	35.412904	81.380729	29.680428	29.586330	25.082238	55.444606	57.866106	47.326566
	35.152711	80.583764	29.809200	29.586330	24.938610	55.839833	57.654341	47.034456
	35.152711	81.380729	29.680428	29.650244	25.034208	55.444606	57.654341	47.326566
	35.152711	80.583764	29.873948	29.650244	24.938610	55.839833	57.654341	47.326566
	35.152711	80.583764	29.873948	29.908298	24.891041	55.248922	58.727750	47.621994
	35.152711	81.784823	29.809200	29.714396	24.986332	55.839833	57.866106	47.326566
	35.500392	81.784823	29.873948	29.778788	25.178766	55.641572	57.866106	47.473862
	35.152711	80.980393	29.809200	29.908298	24.891041	54.861348	58.510122	47.621994
	35.152711	80.583764	29.809200	29.586330	24.938610	56.039401	57.654341	46.889627
	35.588262	80.980393	30.069659	30.302732	25.227265	55.444606	59.167533	48.223030
	35.325796	80.190790	30.201369	30.038784	25.034208	56.039401	59.167533	47.621994
	34.981116	79.801421	29.938940	29.778788	24.749247	55.444606	58.510122	47.180100
	35.325796	81.380729	29.616401	29.714396	24.891041	55.444606	57.866106	47.326566
	34.895871	80.583764	29.809200	29.714396	24.891041	55.248922	57.444004	47.180100
	35.325796	80.583764	29.744693	28.898666	24.796360	53.543431	50.548435	46.037403
	35.152711	79.801421	29.744693	26.246659	23.575014	45.594388	39.537223	43.768837
	35.152711	77.906953	29.680428	22.703061	20.314293	37.623162	32.185758	39.155084
	35.152711	75.393063	29.489062	19.032614	15.829892	32.496758	27.594841	33.755698
	35.325796	70.489836	29.425746	16.397015	11.644088	29.273319	25.088330	28.432027
	35.066728	66.979320	29.425746	14.466039	8.936330	27.213813	23.194000	24.084887
	35.066728	61.804319	29.425746	13.182661	7.287277	25.488332	22.215907	20.711093
	35.066728	57.326237	29.552613	12.136939	6.339819	24.530512	21.377702	18.158044
	34.981116	54.917619	29.112650	11.303463	5.799165	23.762898	20.555457	16.212594
	34.726476	51.636130	29.299814	10.779178	5.413308	23.244885	20.281481	14.653283
	35.152711	49.964542	28.927536	10.349359	5.185564	22.868582	19.980277	13.651133
	35.588262	48.697037	29.174809	10.203302	5.132843	22.909892	20.079868	13.033079
