timestamp,sample_id,roast_level,origin,batch_id,run_id,phase,sample_idx,adc_tgs822,adc_mq135,adc_mq9,adc_tgs2611,adc_tgs2620,adc_tgs2600,adc_tgs2602,adc_mq8,adc_tgs813,adc_tgs816,temperature,humidity
2181,M-TIM,medium,Arabika Timor Leste,B02,1,purging,1,13776,2834,2822,7702,9858,2817,9010,16833,15108,14632,,
3180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,2,13773,2837,2821,7701,9858,2817,9009,16833,15106,14634,,
4180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,3,13771,2834,2823,7700,9859,2816,9012,16833,15105,14634,,
5180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,4,13770,2835,2822,7699,9859,2818,9011,16832,15104,14633,,
6180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,5,13768,2836,2822,7698,9859,2815,9009,16831,15102,14630,,
7180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,6,13767,2832,2820,7697,9856,2819,9007,16830,15099,14628,,
8179,M-TIM,medium,Arabika Timor Leste,B02,1,purging,7,13766,2835,2821,7697,9852,2816,9006,16828,15096,14626,,
9179,M-TIM,medium,Arabika Timor Leste,B02,1,purging,8,13767,2837,2819,7696,9849,2815,9003,16826,15093,14626,,
10180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,9,13767,2836,2824,7694,9848,2819,9001,16826,15091,14627,,
11181,M-TIM,medium,Arabika Timor Leste,B02,1,purging,10,13766,2839,2820,7694,9848,2815,9001,16827,15088,14627,,
12180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,11,13765,2836,2821,7693,9848,2817,8999,16825,15086,14627,,
13180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,12,13765,2835,2823,7692,9848,2818,9001,16825,15085,14627,,
14180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,13,13764,2835,2821,7691,9848,2819,9000,16825,15083,14627,,
15180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,14,13763,2835,2820,7690,9847,2818,9000,16824,15081,14625,,
16180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,15,13764,2835,2819,7689,9845,2818,9000,16823,15078,14623,,
17180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,16,13765,2838,2820,7688,9844,2816,8998,16823,15076,14623,,
18181,M-TIM,medium,Arabika Timor Leste,B02,1,purging,17,13765,2835,2821,7687,9843,2818,8996,16823,15075,14624,,
19180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,18,13764,2837,2822,7686,9842,2817,8997,16822,15073,14624,,
20180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,19,13764,2834,2822,7685,9842,2817,8996,16822,15072,14625,,
21180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,20,13763,2834,2824,7685,9843,2816,8997,16822,15071,14625,,
22180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,21,13761,2834,2822,7684,9844,2817,8995,16822,15070,14625,,
23180,M-TIM,medium,Arabika Timor Leste,B02,1,purging,22,13761,2836,2824,7683,9843,2816,8997,16822,15069,14626,,
